Questioner.Quote.Offer,Lender ID,Amortization,Status,Month#,TopicCreatedOn
51716c55-a212-4add-a78a-bf833ee84c3a72cafc7c-e883-4cd2-a865-961b9bd683b7ad5128e0-c67b-456f-8ad8-f08b1b00120f,7,Fixed,1,5,2018-05-22 10:06:16 GMT
f51e6266-688f-41ef-b94d-92e1cc87f63bbab49734-591b-4c31-a2de-30bc36b96ff64eb4e892-4c9a-4ccd-96d4-2460f2d33835,9,Fixed,1,5,2018-05-22 12:14:46 GMT
77278a8e-b048-417b-9016-add57b860a50be02cb2a-4a2c-4072-b8ff-14fe4bdd3432bdb1d464-6f12-4967-ae36-55314a5397d3,9,Fixed,1,5,2018-05-22 15:05:01 GMT
77278a8e-b048-417b-9016-add57b860a50be02cb2a-4a2c-4072-b8ff-14fe4bdd3432241ec6c9-a3e3-44c2-bbf1-6ed6acef1bd3,83,Fixed,1,5,2018-05-22 15:05:07 GMT
6bb2fa53-feed-4b67-9a88-77a9acdfaae570f7cb62-63f5-4228-abc6-28a93cfea67c148f4ded-3dd6-4280-bc92-b1956fb03528,9,Fixed,1,5,2018-05-22 16:21:20 GMT
6bb2fa53-feed-4b67-9a88-77a9acdfaae570f7cb62-63f5-4228-abc6-28a93cfea67c7fcff2ec-c245-4e0a-a099-a80d8539e09e,83,Fixed,1,5,2018-05-22 16:21:32 GMT
0dd2fd44-79d7-456c-88b6-efb8a67a6ecd48bd6502-0f10-41b4-bc32-d8d835e4462cd2d9039f-5b6c-48d5-86d0-ea9696ed7fcd,83,Fixed,1,5,2018-05-22 17:09:41 GMT
e65426b2-5d0e-4574-a24e-e7a90112535bc7d41bfd-2325-40e1-9a4e-4a4b4a54b258f031ef0f-1c33-4669-9ce5-766ccec5f6dc,9,Fixed,1.00E+00,5,2018-05-22 17:47:56 GMT
4634ec00-5f07-442d-8c75-172ad34b766e084a4718-360f-4e23-a9cb-a5b8d0ada7d70cf7b475-f133-4ae1-8958-a69cf46312a7,83,Fixed,1,5,2018-05-22 17:54:36 GMT
b30b2a9a-26c3-424c-ba26-748414632ddb0784c23b-a6ea-4b13-b462-d2ed2b7bbf9b7303a1d7-8b92-46a2-b297-d39687f4af46,232,Fixed,1,5,2018-05-22 19:01:42 GMT
aa012ce8-ef4c-4fb9-ab0b-6a43e4fa7ee1da807c99-a568-47ba-8640-4e35b00eac5afaf1a857-cbb1-496b-851d-d7a7751ae720,83,Fixed,1,5,2018-05-22 19:35:20 GMT
06457150-f5c3-49ab-a881-f5118a73927cfeae30cb-9b5f-4174-a791-9c9a51726c4fc789ac1a-3b07-4dd9-a4f8-e6f48637a909,83,Fixed,1,5,2018-05-22 19:45:13 GMT
49a4e4ae-0304-4686-b2bd-e60768911b665c25b5e6-9c14-414e-ad97-e08da7177fd31ea8581a-e5e6-4c2b-b47a-e6282c79b18e,9,Fixed,1,5,2018-05-22 19:45:15 GMT
06457150-f5c3-49ab-a881-f5118a73927cfeae30cb-9b5f-4174-a791-9c9a51726c4f189533d9-ba29-413b-a888-075d155b1216,165,Fixed,1,5,2018-05-22 19:45:31 GMT
06457150-f5c3-49ab-a881-f5118a73927cfeae30cb-9b5f-4174-a791-9c9a51726c4fbbf2920d-5eee-4e7e-985e-e242a0a6f6df,9,Fixed,1,5,2018-05-22 19:45:49 GMT
3539f9e3-5ef0-4258-af46-097d004628494789a777-1733-4966-abc9-ab41f0df0d796633b292-b62b-4d39-b76a-1ef366edeade,232,Fixed,1,5,2018-05-22 19:54:48 GMT
c438c9b6-9f88-4e3d-86bc-a8b7ecf7020d78e69588-3fad-47e4-b836-0a0143f061a37bda4442-d94f-4aed-8655-67542fad374e,83,Fixed,1,5,2018-05-22 21:41:26 GMT
e8f44522-511d-4a25-99c4-0599a6c0cfb15f92a5bb-b79a-4876-a9da-1e99e702e1fa5b51d8fc-aac2-4f78-8643-ee9e8087aa4e,83,Fixed,1,5,2018-05-23 02:34:45 GMT
1f595b62-09c1-4e4e-84bd-30842b7c42991605d2cf-44a4-410f-9425-e4c8795f09cac5836a61-95b5-43dc-9c2b-3c77442a2177,83,Fixed,1,5,2018-05-23 02:34:53 GMT
3bee892c-c73e-4903-b903-ea87a5dbceac73d1a5c2-16a6-4c56-8061-86da3d3df4fddce68502-bbb7-457e-b1f6-2a1894409b6f,83,Fixed,1,5,2018-05-23 02:45:27 GMT
ba58f618-adc2-47ef-8105-a75ea7c8a61acd651c60-769a-461a-aba1-4fdbab9fed48ec222760-b1dc-4696-8059-2fbcbacd4190,83,Fixed,1,5,2018-05-23 13:42:34 GMT
dc371610-2362-4f12-acea-153b8881b7d2fb1e818f-d16c-42b5-aeb5-e95983aed7a7755213b7-81dc-401e-b5e2-033b2e9bb560,83,Fixed,1,5,2018-05-23 14:14:51 GMT
1960b1ad-6839-43e2-9860-c9a3ea257d92b4216c5b-a6c9-4dd9-8b15-e86697a625ff5808e596-0219-41c9-a8b8-86e216e86deb,9,Fixed,1,5,2018-05-23 15:31:08 GMT
5155b70b-c0cb-45f3-822d-6a5a3cc817e5a9e65823-cb4e-4f96-8c85-3f3d5beeb4decfc8f1a6-e8b6-44d0-94fb-db0c2abf6646,232,Fixed,1,5,2018-05-23 16:50:30 GMT
aceead55-fe82-44e3-8d51-22b05fc7f58a91b94d6b-344c-4f57-9336-ce77143bf508ea3def56-e08a-418e-bddc-504082544db2,232,Fixed,1,5,2018-05-23 16:56:59 GMT
21ca4b08-e621-4e55-a83a-51412ba9ec5d37b1a028-5156-4b39-92f5-8e870d20ddd1d51e8c8c-bd49-40b4-bd1f-3fde94172b92,83,Fixed,1,5,2018-05-23 17:13:05 GMT
49153748-367c-42cb-b1c1-f6773ec54b2bc655ebd8-e8fd-4b17-86c5-cba826acd404e060e4d7-29a2-40aa-9041-6ee2a4fcaef3,9,Fixed,1,5,2018-05-23 17:19:07 GMT
4a952339-70aa-49e3-a5ed-431b8524fd8d05529a74-d13c-429b-83a4-73e50362e7d61701318b-41a3-483f-bc96-596f7e69f834,83,Fixed,1,5,2018-05-23 17:50:09 GMT
dd96ec12-a763-4991-869b-b96ea16133a2fb9ec811-27ea-42c9-a48f-ec0ba757402f923dd24d-2da3-48c2-ab73-02ac7ea5817f,165,Fixed,1,5,2018-05-23 18:54:03 GMT
dd96ec12-a763-4991-869b-b96ea16133a2fb9ec811-27ea-42c9-a48f-ec0ba757402f6cff1f39-fb1c-4b77-b8d3-bdf0d3e17d62,9,Fixed,1,5,2018-05-23 18:55:44 GMT
dd96ec12-a763-4991-869b-b96ea16133a2fb9ec811-27ea-42c9-a48f-ec0ba757402fb4751925-dd12-4bbe-a3f2-d59fa8bcaad1,7,Fixed,1,5,2018-05-23 18:59:43 GMT
dd96ec12-a763-4991-869b-b96ea16133a2fb9ec811-27ea-42c9-a48f-ec0ba757402f94f60908-ad1b-409f-a805-3e8cdb8d8b25,232,Fixed,1,5,2018-05-23 19:00:40 GMT
dd96ec12-a763-4991-869b-b96ea16133a2fb9ec811-27ea-42c9-a48f-ec0ba757402f26c28b31-30de-46b8-b6eb-4575b948243b,83,Fixed,1,5,2018-05-23 19:02:31 GMT
f3317d01-c37d-4240-917b-4d48999fcc2f25d92d6f-800b-4e36-8407-78baf46ae09aec0bb3fb-3275-4025-9415-f9be9186d996,83,Fixed,1,5,2018-05-23 22:00:19 GMT
5a0c307c-545a-433b-930e-533897b06ec0b8868802-219e-4a82-b941-fe3de5e29a1613366fe3-70fb-4b33-bf28-5f226df9d389,9,Fixed,1,5,2018-05-23 22:56:16 GMT
3d38133b-c09c-4741-8ca2-951edef3f8c017a71ff7-1a0c-4e5f-a2e8-519a0549daa52484dfd1-a9ae-4df4-8e56-539fed9102a7,83,Fixed,1,5,2018-05-23 23:08:36 GMT
5d118870-1c9a-44e5-ac62-a9479a77ed0b16acb38b-2df6-41df-a0ed-e16f48b30539234ce1f0-b5e5-4a2c-be4d-aea12359bf23,9,Fixed,1,5,2018-05-23 23:08:50 GMT
5d118870-1c9a-44e5-ac62-a9479a77ed0b16acb38b-2df6-41df-a0ed-e16f48b3053921539c28-7a3d-4e15-9136-dfed23d7cd83,83,Fixed,1,5,2018-05-23 23:10:29 GMT
cec03fff-a87c-49ee-87a0-534c794dc87cb6017ef1-385a-4d2f-8846-98d9dcbcb4b1fcc83e42-4b02-457a-b4fa-ab4a6619cc50,232,Fixed,1,5,2018-05-23 23:42:45 GMT
fd92233a-e846-4993-ac25-8f304333d9fe4cd11bb9-3d30-4b51-97ed-ef833bc412629535d804-caf5-47d6-8d56-b0165e58b021,9,Fixed,1,5,2018-05-23 23:47:39 GMT
420c949d-afc1-46c8-8421-11e687630f2d70877724-e5aa-4be9-8d5e-6c52a57e963324c89280-6801-4dc4-b8cb-04c189b61bba,83,Fixed,1.00E+00,5,2018-05-24 01:15:25 GMT
24b572a3-198d-451f-973e-b202133b06dacbbb8c21-a4f4-48c3-97e4-28a9ccde2ce6bb967fcd-7bc2-41ff-8c3b-74b4d1659115,9,Fixed,1,5,2018-05-24 01:43:19 GMT
4937031e-7588-4cb3-9a6f-2b83ff7724954f55dd2e-c4a4-411e-951e-a4afdff6501386bc36dc-43a2-4dda-8217-cb58a1938320,83,Fixed,1,5,2018-05-24 02:36:02 GMT
13c91da2-6532-4e93-9042-7827b7da15eeffaa0dea-4a65-45d2-b351-69890a2c74935b627767-22ee-44be-bcda-6a3cf023dc49,83,Fixed,1,5,2018-05-24 06:35:54 GMT
9a9a20d8-5102-4753-8bca-24eabf3a1ed4bdb13b3e-c719-414a-85e4-227d99007b856f30822c-73df-493a-9ece-70aead840d3f,83,Fixed,1,5,2018-05-24 11:22:04 GMT
c9b784b6-dd2c-489b-8dea-dd43c23a5b92e770cd26-e05d-464d-b35f-048feaf43e861988579f-44b5-4fe0-91b9-cdf81fdf85f5,9,Fixed,1,5,2018-05-24 12:12:16 GMT
8c7a3517-8a2f-4139-8075-bc9ab82e45da335dba64-1c46-4cb9-a19f-615962ff43196e82192c-8476-497d-b599-bca99ce41237,9,Fixed,1,5,2018-05-24 13:31:07 GMT
9ec70368-b069-4b96-b904-92fb7d1b1f36a2d4b6d2-5662-4442-a15d-00b51675ba85daa40367-ca5f-4344-a2dc-c4bae95b44ca,83,Fixed,1,5,2018-05-24 13:55:01 GMT
f06504c3-6c9c-4dff-aa49-56b981f3ce8101db7ad2-839b-4a7b-9887-c9aa7e97e196cf95aedc-58a2-443c-8635-23f13179b49c,9,Fixed,1,5,2018-05-24 16:48:45 GMT
74db439d-5d7c-4817-ad0d-6ee4219ce745c9d7ed91-6a2c-4544-88e2-a9e96dc749509fa9a8e4-141d-42e0-a124-6ed97f2c8fbd,9,Fixed,1,5,2018-05-24 17:12:22 GMT
3f43196a-3e29-4b92-9b65-6a5a27d12622ea209c7d-8a49-4669-aa0f-d5e85b24f556151cbec1-fbe9-463c-b5cd-8d6f8f0e2cb4,83,Fixed,1.00E+00,5,2018-05-24 19:13:49 GMT
7bbd551d-d0b4-43fa-9047-e4c6d81998a5dbd35f8c-82ff-4bcc-8f3b-88d638a278343a3bc104-0cd7-4f0a-a37c-652fd5b2eccb,83,Fixed,1,5,2018-05-24 19:31:35 GMT
7bbd551d-d0b4-43fa-9047-e4c6d81998a5dbd35f8c-82ff-4bcc-8f3b-88d638a278344f181981-fe65-4bc7-982a-23124fad1a06,232,Fixed,1,5,2018-05-24 19:31:42 GMT
7bbd551d-d0b4-43fa-9047-e4c6d81998a5dbd35f8c-82ff-4bcc-8f3b-88d638a278340122c1b0-8aea-44d3-aa81-e9a84ee15dce,7,Fixed,1,5,2018-05-24 19:31:49 GMT
7bbd551d-d0b4-43fa-9047-e4c6d81998a5dbd35f8c-82ff-4bcc-8f3b-88d638a27834c98275b1-736c-40c9-8f96-8279e421fe60,9,Fixed,1,5,2018-05-24 19:32:00 GMT
7bbd551d-d0b4-43fa-9047-e4c6d81998a5dbd35f8c-82ff-4bcc-8f3b-88d638a27834961a06e0-88fc-4488-872f-3a57c5052f2c,165,Fixed,1,5,2018-05-24 19:31:55 GMT
27aa1f22-a30b-475f-a054-97c8ebf3c14a803a2239-1d50-4735-90fb-c4aad51312195bd93676-95c4-434a-9de7-f0424b9b504b,83,Fixed,1,5,2018-05-24 19:40:15 GMT
37518334-5702-478d-bfa4-4a0db68263169ed08111-36c9-4164-b9f6-137aa6da2d167082eb4f-e916-4901-89ef-066bf38f8157,83,Fixed,1,5,2018-05-24 20:27:38 GMT
743429ce-98c2-4d6a-a48a-2d9bef52fef181a23569-b468-4684-a749-e207dd8adce1d8b435df-cdb5-49e6-b24d-03800c669f0a,83,Fixed,1,5,2018-05-24 21:04:04 GMT
13dfaa5e-6633-46f3-9d00-2e48ed1033115d468e20-152a-4662-b48b-6e04a0f9153cf1d72e4e-a9a3-46ab-97cb-2298522d35c7,9,Fixed,1,5,2018-05-24 22:21:06 GMT
34c7d1af-39dd-489e-a3dc-166fa82429aa8bef3503-267d-493c-a4a1-8895cf2261718dca2f84-8528-4038-8d52-4cc9a8cbc4f0,83,Fixed,1,5,2018-05-25 00:42:18 GMT
34c7d1af-39dd-489e-a3dc-166fa82429aa8bef3503-267d-493c-a4a1-8895cf226171a2b4b31c-b0ac-47e7-bdd5-0a3dc17db40a,9,Fixed,1,5,2018-05-25 00:44:27 GMT
cece1eeb-c3fe-4845-a9e8-5de1cc62ce7f5834fc6c-22f1-4c96-95e7-0440e66fec67f9a51661-f86b-4356-b718-d9e46243cb79,83,Fixed,1,5,2018-05-25 00:55:03 GMT
f97910bb-1e6b-47d1-9fe3-8aff7e724ea91ba1bd4f-8543-473b-bf40-8e4ac9c937976807afc2-f60e-4e13-b009-e374517dc62a,232,Fixed,1,5,2018-05-25 04:03:33 GMT
748e031d-c6c7-4aad-a9d2-4e703a808e893d5b21cd-31c8-4ca2-aa8f-295d91553d26a9c12bab-3eec-4f36-99af-0de3ce311fe6,232,Fixed,1,5,2018-05-25 10:59:29 GMT
fce03c30-3a3b-456b-95da-cdf9b1709701a7abe9bc-1bef-4c00-821c-bdeae75051a0e45b4a37-b730-41d8-be98-978d5913822e,9,Fixed,1,5,2018-05-25 16:08:23 GMT
a8850cb6-6ab3-4132-bb23-dd56aaa93b377339e017-cfee-46f5-a2c6-91f8ae30e788f545dbe9-dc7d-474c-b3e6-b10617b0e6e3,9,Fixed,1,5,2018-05-25 16:49:18 GMT
ad5a9965-0cfb-4756-a648-2ed0a4b4ab7c9d9b9991-0176-43a5-af41-690678903c33f9dbc3a5-9c3d-4845-b2cd-8175611e8721,9,Fixed,1,5,2018-05-25 17:02:48 GMT
215eb568-a10b-4f2a-b19b-303fd2a415e4ae8a01f9-56c5-40fb-90bb-f954573f9f1ea787e39b-18b9-4950-a28a-96856b2e2ba6,83,Fixed,1,5,2018-05-25 17:57:29 GMT
f27cab03-a932-432d-9c85-07fc7ec9bef5d7864bcc-b61f-4d3a-b3a3-5143fb1c2ec95281bd95-f4aa-4e05-8b78-d669bf0a8c05,9,Fixed,1,5,2018-05-25 18:48:30 GMT
cd708087-5138-4496-b448-ed314910da3a2c8c9655-081c-47a5-a888-8eb54ee177dfc22cc32c-9a2f-4bb2-821e-6cde840b7478,232,Fixed,1,5,2018-05-25 21:23:40 GMT
aaa0375d-016b-4fd0-8f38-a3caee43e3cbe7c9622f-09cb-4008-afd2-0ad3d8c016217e151171-4215-4f41-8ef8-f33da6824bf7,83,Fixed,1,5,2018-05-25 21:41:06 GMT
c7ad1769-f52e-4f10-80d6-51074da2c37eab75fdb8-9980-4e16-a4c9-fb172370065e0ae6bea7-3008-4360-b8de-221822ae6220,83,Fixed,1,5,2018-05-26 06:01:33 GMT
66d801ae-b315-471e-a5f1-0b596f7030253c0410ba-f2a9-45e4-aa13-972e164a659551f68c48-850d-404e-8e40-b13aaa4dd46a,9,Fixed,1,5,2018-05-26 11:01:57 GMT
41733f23-2ac1-4f13-b050-45c04765a43312f434b2-04ff-4540-b33b-2ff16d74813f4e2f2313-5d2f-4137-9023-bfbd6dbb6382,83,Fixed,1,5,2018-05-26 13:16:07 GMT
0a8c3ddf-9956-4d90-b71b-9bb19c0d03cf69b28ef8-f313-44a1-a76a-541a045f8a1915803d6d-a2b7-47b2-92b5-3ad223158194,83,Fixed,1,5,2018-05-26 14:20:17 GMT
0df3531c-5bc5-4897-9ec8-65038d95e1cfe17719e1-bc87-4982-95bf-3d61c6f110391d797b7c-8954-4663-9982-0f2f97f52af1,9,Fixed,1,5,2018-05-26 14:58:24 GMT
74ef1035-861c-4b20-8f0e-1fe75fe205b0d86ad3e5-d301-4ed9-97c0-1040505368e6d21fc6ae-0009-481d-832b-63b3eb708a53,83,Fixed,1,5,2018-05-26 16:44:13 GMT
45a80096-21e1-4926-add9-bcd40f46889efc1c15d5-7b00-4cad-819f-f210077077cc250d8022-b6ee-45ed-846b-bc719a54e04f,83,Fixed,1,5,2018-05-26 17:01:28 GMT
aa5011a4-6685-4e13-a383-cd3e4e3c7b532674a990-eba4-463e-b814-e3c48eab486aad184078-19ca-4f41-acba-4ef38be87281,7,Fixed,1,5,2018-05-26 17:44:59 GMT
23773d42-7fd6-4c21-92af-a83bed553938f79f6bc9-637d-449b-9d00-f654e921a648cb591d65-eef7-44f7-bef1-2dfd753304e2,83,Fixed,1,5,2018-05-26 19:52:36 GMT
a3b3cf45-4833-43b9-9b8b-e99cc234f42eb9fb6e46-8ea4-495b-8950-2f6cb1a6558464af31d8-92d6-4a4e-a6be-bed0fa412feb,83,Fixed,1,5,2018-05-26 21:54:35 GMT
12856c85-10a5-4b4b-aa2a-dbcb6ebcf6579b2cb360-1d9b-4567-9f78-b671e4d91526ccd23762-ec25-42f8-85ba-e1a329b13799,9,Fixed,1,5,2018-05-26 22:14:54 GMT
bb1df9b7-b5bb-44a6-bce8-8141a35a60770f20e965-cadb-491c-99e5-f2c1fc71722d45bed5b8-de58-4c1b-a501-c368e66feacd,232,Fixed,1,5,2018-05-27 01:50:05 GMT
22a05a37-2f0d-466e-9995-67dcc4b93f328173fd3e-e4ee-4b1c-a169-9cfcbe90bb6dc5777121-29f9-4f10-bbf6-704952875371,83,Fixed,1,5,2018-05-27 03:07:25 GMT
533d65fe-f993-4bbc-8b3b-d6cf6b68138d45250ebe-aa96-437e-84df-287a4c1c3ba64a6866af-1db7-43a7-af7a-d26ddb041305,7,Fixed,1,5,2018-05-27 04:31:39 GMT
533d65fe-f993-4bbc-8b3b-d6cf6b68138d45250ebe-aa96-437e-84df-287a4c1c3ba69ec263b2-5c1e-43ef-bf55-0c8e66498a90,9,Fixed,1,5,2018-05-27 04:32:30 GMT
745eac53-1139-4296-bd13-41ceea35d012fd0c1b24-1fbd-4869-9030-a2e9486f6e1cfa7c864c-e1e0-4022-913d-ae6a01f040d9,83,Fixed,1,5,2018-05-27 13:12:01 GMT
745eac53-1139-4296-bd13-41ceea35d012fd0c1b24-1fbd-4869-9030-a2e9486f6e1ca8390aba-4a42-46ac-a7ba-559ebcd637fb,9,Fixed,1,5,2018-05-27 13:12:12 GMT
a7531aba-afaa-432c-9259-91d68a4b69518872eaa4-774d-484b-b20b-a956fcf65167582f8bee-18b4-468c-885b-820e9d50aaa4,83,Fixed,1,5,2018-05-27 14:43:43 GMT
75554866-9481-4292-9088-6c55b3bc00f99a979ba7-249e-414e-831f-802c4bb1467665077a4b-878b-4f55-8517-49bc0296e908,83,Fixed,1,5,2018-05-27 15:33:57 GMT
c1ca6723-074f-4394-a20b-268e0cde9e6ebb90d527-fe5d-4f92-bbc7-b086461a2051b4a3066c-8d63-492e-b99c-61e2e0ff8f41,83,Fixed,1,5,2018-05-27 15:54:54 GMT
bdc2fecd-19b7-4f62-8fff-c4c348696c128934b838-f090-4e17-8272-02c429eb6d827338fee9-5b54-4da6-afa4-7d52332d5055,83,Fixed,1,5,2018-05-27 16:58:12 GMT
1d610bf6-fa82-49d6-a837-51e5324bed96169013e0-a5f3-4da7-89a9-a8da97eb07d943e30d22-ebc1-4d1f-be32-8bc643909f69,83,Fixed,1,5,2018-05-27 17:06:06 GMT
1d610bf6-fa82-49d6-a837-51e5324bed96169013e0-a5f3-4da7-89a9-a8da97eb07d976b221b4-6a8c-4278-9e4f-139e8b1ec9b8,9,Fixed,1,5,2018-05-27 17:06:18 GMT
dc6693be-5eed-45f0-b9c9-e4943f17a8da16423eda-0023-4e7e-a316-a226f5dd1d0049e66dcb-49a1-4dc9-b568-dee31a9058c6,83,Fixed,1,5,2018-05-27 17:32:31 GMT
52278ddc-1f01-4722-ad34-cb9001262f2fe5db525d-d1f1-4a58-880c-d8b894224820b5fb95b9-b5ea-4eda-a7fb-bc0407c16cad,232,Fixed,1,5,2018-05-27 18:58:30 GMT
d486c375-4db0-4df8-86fe-954505a94cdd1f3a4e5b-2ee3-4fac-8ec8-bd3307dc874029c40199-c678-4402-9787-14ea4ea13b4a,83,Fixed,1,5,2018-05-27 19:15:18 GMT
141c9fb2-8f96-4416-a16a-fbd7cded1869389b1487-4eb6-4b55-8f67-d107432c88140d85ae56-f051-4315-8282-5468139949f7,83,Fixed,1,5,2018-05-27 19:46:52 GMT
c1b3caa7-366b-4bf5-ad9e-ffdba71c0e1af0f29c07-1ece-41ad-a061-de3a1f1d11dff5314bbf-aea9-46a8-a7f8-92aed11e8da8,83,Fixed,1,5,2018-05-27 22:00:16 GMT
e3f9e7b3-7009-4178-8bb9-29b275868782dd231a4a-c927-4948-a8bf-46086035f47ea88dc255-50cb-4de9-90a4-027a421564b6,83,Fixed,1,5,2018-05-27 23:46:53 GMT
faa12ff1-8292-4c81-8775-563e1e7fb80b4bd12e6e-8a3a-4c45-880d-50eb90fde652d77f3865-d23d-4bbd-b191-0c1d2c2d8f58,9,Fixed,1,5,2018-05-28 00:55:22 GMT
93347fa7-9bc1-4e93-aa76-d193b85324c2f12166aa-c19e-48ce-83c3-bf8289ce4438fe80248e-4a4f-4757-8ad4-02c7ea9b28d5,9,Fixed,1,5,2018-05-28 01:20:13 GMT
93347fa7-9bc1-4e93-aa76-d193b85324c2f12166aa-c19e-48ce-83c3-bf8289ce4438da1a8597-9451-4a66-9412-a758d95e7c5e,83,Fixed,1,5,2018-05-28 01:25:22 GMT
b89db3f2-9339-4a02-b151-8001bee359e871c26b0b-477d-4743-93f1-85d1b1edc4883880d4ee-9cd8-4f51-8db0-195c21dfcd21,83,Fixed,1,5,2018-05-28 01:34:51 GMT
b89db3f2-9339-4a02-b151-8001bee359e871c26b0b-477d-4743-93f1-85d1b1edc4883880d4ee-9cd8-4f51-8db0-195c21dfcd21,83,Fixed,1,5,2018-05-28 01:36:02 GMT
b36f1e98-c604-42c2-af38-ed9a263b6219ad91627f-06e2-46d5-badf-38d6df317abc634e78cd-171f-4f95-9bc6-4fc794b298a2,7,Fixed,1,5,2018-05-28 01:37:37 GMT
b36f1e98-c604-42c2-af38-ed9a263b6219ad91627f-06e2-46d5-badf-38d6df317abc559a6222-6008-4b94-a7fe-73a797465f23,83,Fixed,1,5,2018-05-28 01:38:02 GMT
b36f1e98-c604-42c2-af38-ed9a263b6219ad91627f-06e2-46d5-badf-38d6df317abcefed9a60-d194-4187-9e5f-a1ca5c952d7f,232,Fixed,1,5,2018-05-28 01:38:13 GMT
b36f1e98-c604-42c2-af38-ed9a263b6219ad91627f-06e2-46d5-badf-38d6df317abc05c2828f-5d1d-49c1-86f0-0e46d72dc9be,9,Fixed,1,5,2018-05-28 01:38:20 GMT
868c55ce-f0b5-481c-ae01-ee0d24aca3ad5aac997c-74dc-4947-ae0b-004061b553ddf93400ed-764e-48a2-a099-ea8e5c1cfe90,9,Fixed,1,5,2018-05-28 01:43:46 GMT
e6fceba0-3689-41cb-b873-b30fc1cbf6b193ed9bf8-9d6d-47aa-b22c-e99235174151e14d90cb-7901-4afc-8771-49c96d9be1e6,83,Fixed,1,5,2018-05-28 02:48:27 GMT
e6fceba0-3689-41cb-b873-b30fc1cbf6b193ed9bf8-9d6d-47aa-b22c-e99235174151626d6ac5-c7da-4da0-b615-aed1565594e9,9,Fixed,1,5,2018-05-28 02:49:46 GMT
5eac9eee-bc18-4151-a172-b4fb08b2a011d2236e9e-f98a-4396-8141-35ce89a0c34c93456efc-243b-4228-8e7b-d2bbf47afb49,83,Fixed,1,5,2018-05-28 03:06:59 GMT
32ee91c6-76ce-4bf6-a555-0aab535e9c44920c3c14-3b84-4b8f-bf33-b2e5fccfcd0ad49e4fdb-dacf-4181-80eb-1fbe7eb14ce2,9,Fixed,1,5,2018-05-28 03:43:01 GMT
c5a204a2-e445-497e-a9c6-5635410ae505536c0f75-713b-4660-82cd-2fd5472a2cd30ed2cfbf-e558-4c14-b8d8-4cd6c5c4e94e,9,Fixed,1,5,2018-05-28 13:33:19 GMT
ef972554-aa07-4c18-8c96-563b2ff14603da30b93d-6e3f-45b0-9e67-263520b99a17215d4e11-d9fd-4010-96cf-1386764083ed,83,Fixed,1,5,2018-05-28 13:59:35 GMT
ef972554-aa07-4c18-8c96-563b2ff146033efad68a-4285-4d77-b7c9-292d1914a869954818bf-c766-43ce-8782-9c0de582433b,9,Fixed,1,5,2018-05-28 14:01:16 GMT
d0952e78-7af5-44a7-9271-53108905a5fa873a8adc-787c-4941-b8da-dcf1275f3d031efa4571-e081-4095-acda-596cfdd40712,83,Fixed,1,5,2018-05-28 14:19:03 GMT
f34fd16a-d59f-4a39-a765-620cde742b4f74fe2991-492e-47fb-863c-f0039ce5336a013df3d2-bb0d-4752-834e-0550f48d0b37,83,Fixed,1,5,2018-05-28 15:29:19 GMT
e39dd20c-40f6-458f-8b4f-17754c3064181b78f297-f75c-41b3-9b76-de20ec37e487e6f11c5e-36e2-43d9-83ff-dfa499974ef8,83,Fixed,1,5,2018-05-28 16:13:36 GMT
d9281c02-d198-4748-b30d-6ac701d9861f8213be24-618a-43a8-8f08-7f3a41079ffd4fcb8185-34e3-4928-af5d-17be39106265,83,Fixed,1,5,2018-05-28 18:45:27 GMT
c87c9ffc-69a7-4281-920d-9d76aeceeffe585cf888-38ef-4c8a-8a6f-fad1eb8aecefe2c5b51f-abf3-4b3f-a6e7-a9a58a85e6c1,83,Fixed,1,5,2018-05-28 19:30:38 GMT
79ca6135-fa24-4e7c-b5f6-378e2aa8667adc7b9a2d-6465-4922-9709-b2668ad68cc52b44a2b7-5489-4197-8df3-be263f107a45,83,Fixed,1,5,2018-05-28 21:08:06 GMT
07e6f8e5-1744-4aab-b31e-2cddd1d9d54cf4b02469-55eb-4a6e-b926-ab051fc8cd055ae045e1-8615-48a8-a2ee-baa794c8fbe7,83,Fixed,1,5,2018-05-28 21:18:22 GMT
592e7cfa-77d0-4555-bb14-eb6c7ee9cd2cd0eac1e1-da68-4435-a82c-4a1442a78ca056943a21-e2af-492a-a95b-60d34f76ecfa,83,Fixed,1,5,2018-05-28 21:59:10 GMT
ecbb1d12-6786-400a-b578-6ca06df063204c5793a1-61c9-4aed-9749-df6b9a4a80fdabb99188-6314-4ad2-9af6-ac41e3fa232a,232,Fixed,1,5,2018-05-28 22:42:25 GMT
da80dc5e-2488-4d58-883a-3d15faafb891a11caaee-cc0d-4c46-be7d-f0b0edb5c024ded07c0f-76ff-4467-b125-7187dfea0379,9,Fixed,1,5,2018-05-28 22:57:12 GMT
f380d7a5-3c74-4a2b-9a02-34e886d6e40f766c7d86-2fc3-45ee-8c8a-a478183f98b7200bc564-3819-4cd4-be58-72909224f9c1,9,Fixed,1,5,2018-05-28 23:22:22 GMT
c5b33ad2-4d34-439b-a0e8-6c41d2ed24b0a9f1a5e1-673f-4329-b31e-7d9a74c106085657dd98-c28c-463d-b2ce-18e423d582cb,83,Fixed,1,5,2018-05-28 23:40:35 GMT
